Date,Score
2022-12-20,0.2291787668
2022-12-21,-0.015839985
2022-12-22,-0.0426901768
2022-12-23,0.0471119286666666
2022-12-27,-0.32894579
2022-12-28,-0.637833159
2022-12-29,0.9076384
2022-12-30,-0.9506184
2023-01-03,0.0062341321428571
2023-01-04,0.08767589
2023-01-05,-0.4143870825
2023-01-06,0.11283314
2023-01-09,-0.1979731133333333
2023-01-10,-0.609393865
2023-01-11,0.0929874483333333
2023-01-12,0.64412759
2023-01-13,0.7283295
2023-01-17,0.12803085
2023-01-18,0.048157451
2023-01-19,0.1864633299999999
2023-01-20,-0.8877697
2023-01-23,0.642236528
2023-01-24,0.48779777
2023-01-25,-0.2450919449999999
2023-01-26,-0.159232788
2023-01-27,0.1669757586666666
2023-01-30,-0.0847200275
2023-01-31,-0.382775435
2023-02-01,-0.1004874599999999
2023-02-02,-0.0746706155
2023-02-03,-0.1245501307272727
2023-02-06,0.77020308
2023-02-07,0.531140715
2023-02-08,0.31406295
2023-02-09,-0.1599888325
2023-02-10,-0.89059883
2023-02-13,0.15518415
2023-02-14,0.418810908
2023-02-15,0.3605825128571429
2023-02-16,-0.28567575
2023-02-17,#N/A
2023-02-21,-0.4040669765
2023-02-22,-0.2189577815
2023-02-23,0.9239916
2023-02-24,-0.1285539966666666
2023-02-27,#N/A
2023-02-28,0.5133613133333333
2023-03-01,0.028613834
2023-03-02,-0.26046925
2023-03-03,-0.1503374075
2023-03-06,-0.3229051049999999
2023-03-07,-0.22324695
2023-03-08,0.5519202466666666
2023-03-09,0.216804831
2023-03-10,-0.1658711466666666
2023-03-13,#N/A
2023-03-14,0.2112482435
2023-03-15,-0.13564235
2023-03-16,0.3913205
2023-03-17,0.72571605
2023-03-20,-0.07154698
2023-03-21,0.2680437066666667
2023-03-22,0.1388191185
2023-03-23,0.35394948
2023-03-24,0.0867831616666666
2023-03-27,-0.1950957586666666
2023-03-28,0.5296722265
2023-03-29,0.4584852193333333
2023-03-30,-0.25294879
2023-03-31,-0.0469612299999999
2023-04-03,0.3696461233333334
2023-04-04,-0.4226366056666666
2023-04-05,-0.287982976
2023-04-06,0.2565422966666666
2023-04-10,-0.4146975314285714
2023-04-11,-0.2470291613333333
2023-04-12,-0.95575404
2023-04-13,0.064415687
2023-04-14,0.5562751
2023-04-17,0.4329766279999999
2023-04-18,0.58168635
2023-04-19,0.6055191
2023-04-20,0.871626835
2023-04-21,#N/A
2023-04-24,0.1895528775
2023-04-25,0.0528627775
2023-04-26,0.4692236913333333
2023-04-27,-0.2980393776666666
2023-04-28,0.118246175
2023-05-01,-0.2973697
2023-05-02,0.0553084099999999
2023-05-03,0.00666068375
2023-05-04,0.4343223271428571
2023-05-05,0.4301074965
2023-05-08,0.6872999734999999
2023-05-09,#N/A
2023-05-10,0.1643649866666666
2023-05-11,-0.623829485
2023-05-12,-0.02868226
2023-05-15,0.4428264075
2023-05-16,-0.71146065
2023-05-17,-0.046292998
2023-05-18,-0.0517885999999999
2023-05-19,-0.0931765866666666
2023-05-22,-0.3689975
2023-05-23,0.792034
2023-05-24,-0.929803085
2023-05-25,#N/A
2023-05-26,#N/A
2023-05-30,0.9134749
2023-05-31,0.21917564
2023-06-01,-0.9082052
2023-06-02,#N/A
2023-06-05,0.33991521
2023-06-06,0.14307872475
2023-06-07,#N/A
2023-06-08,-0.41014084
2023-06-09,0.24934993
2023-06-12,#N/A
2023-06-13,0.0024006262499999
2023-06-14,0.9264881
2023-06-15,-0.931764
2023-06-16,-0.004695879
2023-06-20,0.2532470599999999
2023-06-21,0.045060117
2023-06-22,0.61570664
2023-06-23,0.2794216876666667
2023-06-26,-0.0156598275
2023-06-27,0.80608785
2023-06-28,0.7143937433333334
2023-06-29,0.527952575
2023-06-30,0.3785048424285714
2023-07-03,-0.361380085
2023-07-05,-0.5832937333333333
2023-07-06,0.506975485
2023-07-07,-0.44918573
2023-07-10,-0.31482152
2023-07-11,0.3341627275
2023-07-12,0.1449690349999999
2023-07-13,-0.9440008633333332
2023-07-14,#N/A
2023-07-17,0.3839190085
2023-07-18,0.0966306
2023-07-19,-0.1300683323333333
2023-07-20,-0.5246084933333334
2023-07-21,0.2584287369999999
2023-07-24,0.501791285
2023-07-25,-0.22932331
2023-07-26,0.121763245
2023-07-27,0.92934227
2023-07-28,-0.2612906723333333
2023-07-31,#N/A
2023-08-01,-0.6456486
2023-08-02,-0.0274690062499999
2023-08-03,-0.1985340502
2023-08-04,-0.3582865738
2023-08-07,-0.0976985349999999
2023-08-08,-0.2423450499999999
2023-08-09,-0.0352505353333333
2023-08-10,-0.3288680366666667
2023-08-11,-0.0804236133333333
2023-08-14,0.40286504275
2023-08-15,0.9323889
2023-08-16,0.3476184865
2023-08-17,-0.2613764699999999
2023-08-18,0.098670103
2023-08-21,0.006774336
2023-08-22,#N/A
2023-08-23,-0.373073406
2023-08-24,#N/A
2023-08-25,#N/A
2023-08-28,-0.1301153099999999
2023-08-29,0.46051296725
2023-08-30,-0.143798503
2023-08-31,0.90415454
2023-09-01,0.0270623266666666
2023-09-05,-0.0841111582499999
2023-09-06,0.1331753081666666
2023-09-07,-0.62639013
2023-09-08,-0.1193557216666666
2023-09-11,0.61442955
2023-09-12,0.0376031722
2023-09-13,-0.28103462
2023-09-14,-0.13657412
2023-09-15,-0.328569945
2023-09-18,0.91900708
2023-09-19,0.067633195
2023-09-20,-0.1011241241666666
2023-09-21,-0.384868045
2023-09-22,0.445760128
2023-09-25,0.3200805163333333
2023-09-26,0.65991942
2023-09-27,-0.1772060526
2023-09-28,-0.1014992359999999
2023-09-29,-0.1530567325
2023-10-02,0.02084703
2023-10-03,0.0441394921666666
2023-10-04,-0.5868405299999999
2023-10-05,-0.2668282286666666
2023-10-06,-0.1379030439999999
2023-10-09,0.2744792707777778
2023-10-10,-0.0433683352857142
2023-10-11,0.223484918
2023-10-12,0.1408210375
2023-10-13,-0.0745668
2023-10-16,-0.2612578849999999
2023-10-17,0.1490601533333333
2023-10-18,-0.2177127451999999
2023-10-19,0.5079306512499999
2023-10-20,0.7936860050000001
2023-10-23,-0.0598048645
2023-10-24,0.283306405
2023-10-25,0.001656783
2023-10-26,-0.044149257
2023-10-27,0.2182915459999999
2023-10-30,-0.018218697
2023-10-31,-0.3853997617499999
2023-11-01,-0.0648793025
2023-11-02,0.0568294818
2023-11-03,0.0735078371666666
2023-11-06,0.099228564
2023-11-07,-0.2865170474999999
2023-11-08,-0.2327302833333333
2023-11-09,0.2003354066666667
2023-11-10,-0.357617314
2023-11-13,0.6305987550000001
2023-11-14,0.282709019125
2023-11-15,0.0966372201666666
2023-11-16,0.2123558386
2023-11-17,-0.59634615575
2023-11-20,0.1246163866666666
2023-11-21,0.0891390933333333
2023-11-22,-0.0553771037142857
2023-11-24,0.094692329
2023-11-27,0.291331839
2023-11-28,-0.23428277
2023-11-29,0.033305734
2023-11-30,0.1085624334
2023-12-01,0.1807197825
2023-12-04,0.1374527333333333
2023-12-05,0.2712601075
2023-12-06,0.102986452
2023-12-07,-0.0938036633333333
2023-12-08,-0.1818628461999999
2023-12-11,-0.8459584
2023-12-12,-0.1386630633333333
2023-12-13,0.030262818
2023-12-14,-0.0717694352
2023-12-15,-0.2380454113333333
2023-12-18,-0.6279047283333333
2023-12-19,0.0622123879999999
2023-12-20,0.2273111366666666
2023-12-21,#N/A
2023-12-22,0.7648463799999999
2023-12-26,-0.7418079
2023-12-27,0.1125581933333333
2023-12-28,-0.8396452
2023-12-29,0.9476799
2024-01-02,0.0809265234285714
2024-01-03,0.25112243375
2024-01-04,-0.609474803
2024-01-05,-0.123325677
2024-01-08,0.0084886846
2024-01-09,-0.3684277356
2024-01-10,-0.5137032525
2024-01-11,-0.3043511117142857
2024-01-12,0.3201759775
2024-01-16,0.0843499181666666
2024-01-17,0.2398936875
2024-01-18,0.590460408
2024-01-19,0.414297033
2024-01-22,-0.2275778333333333
2024-01-23,0.407643985
2024-01-24,0.1544460493333333
2024-01-25,0.13304728
2024-01-26,-0.2088759585
2024-01-29,-0.06059275
2024-01-30,-0.2848043623333333
2024-01-31,-0.00793364325
2024-02-01,0.0985319673
2024-02-02,-0.7312131799999999
2024-02-05,-0.5935909349999999
2024-02-06,-0.4635485769999999
2024-02-07,0.17889194
2024-02-08,-0.22911354075
2024-02-09,#N/A
2024-02-12,0.1966415742
2024-02-13,0.0616137863333333
2024-02-14,-0.098769558
2024-02-15,0.4065691418
2024-02-16,0.03151550675
2024-02-20,0.0594204213333333
2024-02-21,0.3676457375
2024-02-22,0.4208629465
2024-02-23,0.1369771856666666
2024-02-26,0.186451387
2024-02-27,0.0309445746666666
2024-02-28,0.0775934668333333
2024-02-29,-0.0032833525
2024-03-01,-0.3892572525
2024-03-04,-0.2189338573333333
2024-03-05,-0.0908342678
2024-03-06,-0.224536938
2024-03-07,-0.020526962
2024-03-08,-0.3389720184
2024-03-11,-0.2150679897142857
2024-03-12,0.058023888
2024-03-13,-0.0487927649999999
2024-03-14,0.1140035074999999
2024-03-15,0.2851785671666667
2024-03-18,0.31080363225
2024-03-19,0.1897929
2024-03-20,0.385287165
2024-03-21,-0.0552092884999999
2024-03-22,-0.0248581479999999
2024-03-25,-0.2319516113333333
2024-03-26,0.3421248516666667
2024-03-27,-0.06064203
2024-03-28,0.20669162
2024-04-01,-0.82736125
2024-04-02,0.25257141625
2024-04-03,-0.0827436943333333
2024-04-04,-0.908942
2024-04-05,-0.9548314
2024-04-08,0.3966036883333333
2024-04-09,-0.2905788
2024-04-10,0.3560345658
2024-04-11,0.3005768642857142
2024-04-12,-0.2334597571999999
2024-04-15,0.0536099019999999
2024-04-16,-0.110025508
2024-04-17,0.1288927356666666
2024-04-18,-0.0312580074285714
2024-04-19,0.0096267689999999
2024-04-22,-0.03779356325
2024-04-23,0.10567253
2024-04-24,0.0784797933333333
2024-04-25,-0.2907867333333333
2024-04-26,0.0377286967499999
2024-04-29,0.5777846486666666
2024-04-30,0.118375606
2024-05-01,0.2437546216666666
2024-05-02,0.2872609857777777
2024-05-03,0.3725893266
2024-05-06,0.5152028786
2024-05-07,0.655352494
2024-05-08,0.60352045
2024-05-09,0.0623525033333333
2024-05-10,0.3722229706666666
2024-05-13,-0.0984910125
2024-05-14,0.3040531525
2024-05-15,0.0164256411999999
2024-05-16,0.02713777
2024-05-17,0.15109707
2024-05-20,-0.289481255
2024-05-21,0.0354337475
2024-05-22,0.3352066466666666
2024-05-23,0.16292395
2024-05-24,-0.0836485679999999
2024-05-28,-0.0131324499999999
2024-05-29,-0.155382867875
2024-05-30,0.5493141966666667
2024-05-31,0.9423626
2024-06-03,0.63362717
2024-06-04,0.342841408
2024-06-05,0.63178694
2024-06-06,-0.8798804650000001
2024-06-07,0.4358216266666666
2024-06-10,0.0783811511111111
2024-06-11,0.151450332
2024-06-12,0.7059380416666667
2024-06-13,-0.0222193505
2024-06-14,-0.170699447
2024-06-17,0.3468594352
2024-06-18,0.2362449078666667
2024-06-20,0.4694479275
2024-06-21,-0.1214234933333333
2024-06-24,-0.2147937233333333
2024-06-25,-0.0029584359999999
2024-06-26,0.6180762075
2024-06-27,0.07978593725
2024-06-28,0.4678840774285714
